node1,node2,sim_out,sim_in,sim_both,avg_del,avg_del_normed
29,48,0.145945,0.959500,103.725497,61.429628,0.220701
30,31,0.146484,0.879461,118.528315,86.841423,0.311999
30,32,0.146381,0.856086,119.746910,85.569257,0.307429
30,33,0.146848,0.799947,120.615586,88.065198,0.316396
30,34,0.146537,0.832708,119.879701,89.114236,0.320165
30,35,0.146766,0.888392,116.112963,91.093495,0.327276
30,36,0.146442,0.825529,119.741252,82.978795,0.298122
30,37,0.146428,0.787711,124.040901,84.529232,0.303692
30,38,0.146949,0.766792,124.135628,86.372199,0.310314
30,39,0.146206,0.983882,122.386927,96.836767,0.347910
30,40,0.147013,0.873449,116.473578,87.127800,0.313028
30,41,0.146940,0.931439,115.545957,92.341775,0.331761
30,42,0.147525,0.773707,122.356609,85.947820,0.308789
30,43,0.146943,0.607854,132.139390,99.252280,0.356588
30,44,0.145870,0.883135,198.260047,91.887573,0.330129
30,45,0.145915,0.701213,154.740070,81.404759,0.292467
30,46,0.146015,0.700323,169.482287,118.250695,0.424845
30,47,0.151882,0.682049,157.915596,129.125651,0.463916
30,48,0.145970,0.973216,134.732047,95.938795,0.344684
31,32,0.170755,0.560150,43.595771,15.480904,0.055619
31,33,0.242393,0.693336,51.506983,25.595390,0.091958
31,34,0.209938,0.663521,50.036958,20.575520,0.073923
31,35,0.240691,0.602371,40.681028,17.544478,0.063033
31,36,0.182469,0.588883,44.315583,25.097006,0.090167
31,37,0.079917,0.427881,29.510759,32.868498,0.118088
31,38,0.102130,0.498376,34.703518,39.682926,0.142571
31,39,0.094997,0.822284,33.260791,25.118826,0.090246
31,40,0.099546,0.225672,15.859600,5.586716,0.020072
31,41,0.114340,0.499438,20.805600,15.813395,0.056814
31,42,0.150033,0.546339,36.914497,31.631720,0.113645
31,43,0.583905,0.865260,109.408164,98.942835,0.355477
31,44,0.149637,0.695073,167.062865,20.856426,0.074932
31,45,0.154005,0.775270,119.983829,54.387135,0.195399
31,46,0.191083,0.882937,132.489051,101.013396,0.362916
31,47,0.640984,0.872118,122.139570,127.728746,0.458897
31,48,0.151919,0.820763,76.654019,23.421386,0.084147
32,33,0.190874,0.542349,41.665596,20.707843,0.074398
32,34,0.141847,0.506218,36.345093,19.672504,0.070678
32,35,0.212586,0.431215,34.773584,20.286222,0.072883
32,36,0.148520,0.369186,33.864387,16.585415,0.059587
32,37,0.202495,0.647875,58.443698,35.426293,0.127278
32,38,0.268667,0.689228,59.838166,43.856897,0.157567
32,39,0.178126,0.907494,58.540051,30.907419,0.111043
32,40,0.272611,0.608979,43.971592,17.631901,0.063347
32,41,0.269513,0.724318,43.673186,24.026828,0.086322
32,42,0.332648,0.699634,57.640042,37.412008,0.134412
32,43,0.648121,0.846118,111.284279,96.540604,0.346846
32,44,0.150509,0.715381,168.085190,25.980022,0.093340
32,45,0.154313,0.752765,120.472288,51.837240,0.186238
32,46,0.200451,0.864539,134.102770,99.339708,0.356903
32,47,0.710055,0.857665,124.323438,124.906048,0.448756
32,48,0.162833,0.877852,82.540961,29.956863,0.107627
33,34,0.032487,0.140283,10.791750,10.386829,0.037317
33,35,0.188078,0.582260,41.141769,24.987392,0.089773
33,36,0.165166,0.529530,46.960501,27.852982,0.100069
33,37,0.178087,0.679898,64.078039,42.434414,0.152456
33,38,0.213530,0.694312,64.673709,49.937452,0.179413
33,39,0.164122,0.947846,62.539578,36.453826,0.130969
33,40,0.216586,0.715749,49.043086,27.101859,0.097370
33,41,0.213852,0.817009,47.811632,30.980918,0.111307
33,42,0.248873,0.698034,61.793037,43.653661,0.156837
33,43,0.424651,0.789567,112.341736,98.975448,0.355594
33,44,0.147984,0.764075,169.107730,32.283396,0.115986
33,45,0.150373,0.715516,122.751513,56.063114,0.201421
33,46,0.172925,0.809324,135.175897,101.587977,0.364980
33,47,0.464145,0.804168,125.510728,127.141376,0.456787
33,48,0.154283,0.924331,84.658219,35.532053,0.127658
34,35,0.216657,0.537253,40.320200,17.406554,0.062537
34,36,0.184311,0.530660,46.994842,29.938278,0.107561
34,37,0.195593,0.691678,62.965861,44.148078,0.158613
34,38,0.245697,0.713970,63.536779,52.275122,0.187811
34,39,0.174168,0.932639,61.068421,27.185736,0.097672
34,40,0.250373,0.689551,47.387081,21.755011,0.078160
34,41,0.245977,0.781876,45.929480,22.281896,0.080053
34,42,0.293451,0.714852,60.493272,44.691783,0.160566
34,43,0.509609,0.822625,111.557161,102.306970,0.367563
34,44,0.149003,0.735522,168.578688,23.981781,0.086161
34,45,0.152736,0.737922,122.050793,58.734557,0.211018
34,46,0.186725,0.841626,134.521227,103.841792,0.373077
34,47,0.554553,0.836844,124.836446,131.455838,0.472288
34,48,0.158769,0.903711,83.589792,26.290172,0.094454
35,36,0.152748,0.444906,35.827129,32.164235,0.115558
35,37,0.177716,0.740779,56.031003,47.698382,0.171368
35,38,0.213963,0.773281,56.737784,56.265538,0.202148
35,39,0.164284,0.887805,53.632744,15.914935,0.057178
35,40,0.216588,0.663080,37.557770,18.669070,0.067073
35,41,0.214407,0.711400,35.605086,12.309323,0.044224
35,42,0.250678,0.772200,53.253177,47.656028,0.171216
35,43,0.437209,0.881270,107.572243,106.680116,0.383275
35,44,0.148034,0.704782,165.733743,15.051731,0.054077
35,45,0.149292,0.797247,117.496571,62.869881,0.225876
35,46,0.171737,0.896765,131.137330,107.112888,0.384830
35,47,0.481149,0.892229,121.265979,136.646338,0.490936
35,48,0.154260,0.847662,78.112961,15.036725,0.054023
36,37,0.191960,0.615144,57.592476,29.972046,0.107682
36,38,0.251044,0.654349,59.139500,37.276296,0.133924
36,39,0.172133,0.926208,58.896349,45.276325,0.162666
36,40,0.253984,0.622580,43.776355,27.606252,0.099182
36,41,0.251888,0.759887,44.058362,37.764416,0.135678
36,42,0.310783,0.670669,57.359552,34.041433,0.122302
36,43,0.633122,0.813734,111.019191,88.994240,0.319734
36,44,0.149489,0.734124,167.440518,39.166843,0.140717
36,45,0.149726,0.715418,118.068299,44.654405,0.160432
36,46,0.187864,0.834764,133.601175,94.265310,0.338672
36,47,0.703411,0.824047,123.634350,115.103173,0.413537
36,48,0.158960,0.900500,82.084275,44.295569,0.159143
37,38,0.081628,0.176531,19.126204,11.405845,0.040978
37,39,0.086713,0.914265,45.805023,58.510618,0.210214
37,40,0.105875,0.389591,26.596626,30.724745,0.110386
37,41,0.125912,0.682732,37.107207,45.451947,0.163297
37,42,0.153787,0.300313,30.133790,17.962353,0.064534
37,43,0.589010,0.759140,113.496255,85.420923,0.306896
37,44,0.149769,0.759671,170.895787,50.214106,0.180407
37,45,0.154977,0.683871,124.852954,44.702887,0.160606
37,46,0.196160,0.785167,136.239019,92.524490,0.332417
37,47,0.642576,0.755567,123.310562,108.604378,0.390188
37,48,0.155813,0.910503,85.894930,53.765323,0.193165
38,39,0.107589,0.926223,55.942951,69.252325,0.248806
38,40,0.070091,0.457670,31.022989,38.632190,0.138796
38,41,0.089953,0.731991,42.289884,53.526059,0.192306
38,42,0.068801,0.206988,20.148513,15.975353,0.057395
38,43,0.418926,0.746190,114.491997,85.198822,0.306098
38,44,0.147821,0.788961,171.246495,58.881485,0.211546
38,45,0.150349,0.690920,125.475843,47.480176,0.170584
38,46,0.169670,0.767974,136.913676,93.183434,0.334785
38,47,0.460693,0.749416,125.429556,107.216542,0.385202
38,48,0.147598,0.923266,86.392850,61.665234,0.221548
39,40,0.203863,0.823433,33.044174,25.909320,0.093086
39,41,0.177134,0.707947,26.920676,10.170965,0.036542
39,42,0.320652,0.919183,55.405011,64.080505,0.230225
39,43,0.744978,0.981908,114.209086,115.119358,0.413595
39,44,0.153154,0.889754,169.973504,13.537045,0.048635
39,45,0.162604,0.963445,124.562282,72.253524,0.259589
39,46,0.233977,0.984697,136.421985,113.933708,0.409335
39,47,0.796770,0.983451,127.250053,145.967799,0.524426
39,48,0.165169,0.613290,81.410824,2.500505,0.008984
40,41,0.050508,0.487951,14.978113,16.090458,0.057809
40,42,0.052311,0.474679,29.779049,30.389531,0.109182
40,43,0.411394,0.859807,107.304713,99.431161,0.357231
40,44,0.147803,0.698962,165.894559,20.984102,0.075391
40,45,0.150185,0.771128,118.468630,55.056491,0.197804
40,46,0.168368,0.877547,130.860799,101.395171,0.364287
40,47,0.452868,0.867865,120.376304,128.315226,0.461004
40,48,0.146886,0.818932,75.095191,23.324757,0.083800
41,42,0.103697,0.727471,39.699113,44.160997,0.158659
41,43,0.422654,0.910235,105.127222,107.771572,0.387196
41,44,0.147300,0.672085,164.436907,11.008922,0.039552
41,45,0.150258,0.832625,116.902628,64.247099,0.230824
41,46,0.169273,0.926824,129.285496,107.848031,0.387471
41,47,0.468225,0.903406,116.984197,137.330503,0.493394
41,48,0.147203,0.657965,73.597159,9.939518,0.035710
42,43,0.340504,0.757298,113.256350,89.095291,0.320097
42,44,0.147177,0.784446,170.089348,50.083532,0.179938
42,45,0.148822,0.698323,124.099370,48.868711,0.175573
42,46,0.160687,0.777883,135.815759,95.181127,0.341962
42,47,0.373566,0.765542,125.216633,113.599843,0.408136
42,48,0.145642,0.920355,84.353455,53.480846,0.192143
43,44,0.140542,0.834609,185.306399,126.386303,0.454074
43,45,0.138644,0.379536,114.528844,46.965433,0.168735
43,46,0.116214,0.184677,51.837286,26.642072,0.095718
43,47,0.111137,0.523987,116.497741,87.319389,0.313717
43,48,0.136541,0.949993,122.381366,105.381101,0.378608
44,45,0.236987,0.669170,167.422676,73.878027,0.265425
44,46,0.491814,0.789476,170.417711,119.077030,0.427814
44,47,1.031202,0.862468,197.155598,125.210409,0.449849
44,48,0.298888,0.745056,144.423081,11.781515,0.042328
45,46,0.350065,0.477588,121.155651,60.298186,0.216636
45,47,0.958558,0.611289,141.008173,98.560457,0.354103
45,48,0.111674,0.897744,71.898287,66.078883,0.237405
46,47,0.644365,0.569433,141.251050,103.792280,0.372900
46,48,0.119682,0.958407,133.816183,108.106321,0.388399
47,48,0.144256,0.966427,137.664260,152.218498,0.546883
