beta1	beta2	beta3	dist	lmax
1.559527402392380e+01	1.694125576355470e+01	2.436642534069060e+01	7.224382002569989	-8.782401920964979
1.559554385678325e+01	1.694174498678465e+01	2.436480551207602e+01	7.222719120907119	-8.782262177077133
1.559581567094582e+01	1.694223421001460e+01	2.436317926530302e+01	7.221049566375173	-8.782122459891429
1.559608687221058e+01	1.694272343324455e+01	2.436155400467730e+01	7.219381140587461	-8.781982747488440
1.559635955235123e+01	1.694321265647450e+01	2.435992374906196e+01	7.217707542365186	-8.781843056587391
1.559663423371689e+01	1.694370187970445e+01	2.435828750073539e+01	7.216027677692493	-8.781703461613645
1.559690938099237e+01	1.694419110293439e+01	2.435664913558743e+01	7.214345674282819	-8.781563878220208
1.559718441605077e+01	1.694468032616434e+01	2.435501013022593e+01	7.212663103040656	-8.781424277089183
1.559746148694184e+01	1.694516954939429e+01	2.435336386172273e+01	7.210973028054415	-8.781284608450452
1.559773927790897e+01	1.694565877262424e+01	2.435171579182804e+01	7.209281056536279	-8.781145100898124
1.559801805986543e+01	1.694614799585419e+01	2.435006460168860e+01	7.207585846040302	-8.781005680356170
1.559829698578239e+01	1.694663721908413e+01	2.434841230663120e+01	7.205889554948454	-8.780866282822668
1.559857735516429e+01	1.694712644231408e+01	2.434675389300686e+01	7.204187013320936	-8.780726737251840
1.559886026640513e+01	1.694761566554403e+01	2.434508883746753e+01	7.202477443425474	-8.780587421031761
1.559914297483444e+01	1.694810488877398e+01	2.434342306919006e+01	7.200767257883595	-8.780448041668498
1.559942713954300e+01	1.694859411200393e+01	2.434175275588313e+01	7.199052340287468	-8.780308741630158
1.559971071580550e+01	1.694908333523388e+01	2.434008265505446e+01	7.197337797192725	-8.780169350671731
1.559999615572486e+01	1.694957255846382e+01	2.433840550997707e+01	7.195616004295402	-8.780029856163948
1.560028388412043e+01	1.695006178169377e+01	2.433672381079781e+01	7.193889264656057	-8.779890781633124
1.560057051960863e+01	1.695055100492372e+01	2.433504315923386e+01	7.192163831932477	-8.779751527365480
1.560085908825615e+01	1.695104022815367e+01	2.433335691276155e+01	7.190432533740804	-8.779612402194605
1.560115015576619e+01	1.695152945138362e+01	2.433166187702261e+01	7.188692140851155	-8.779473190954114
1.560143985958815e+01	1.695201867461357e+01	2.432997108370161e+01	7.186956211530341	-8.779334137164771
1.560173173570218e+01	1.695250789784351e+01	2.432827274447929e+01	7.185212470686822	-8.779195038411189
1.560202413950103e+01	1.695299712107346e+01	2.432657189148592e+01	7.183466191675573	-8.779055926187137
1.560231954488728e+01	1.695348634430341e+01	2.432486204131961e+01	7.181710492326577	-8.778916906354656
1.560261455397344e+01	1.695397556753336e+01	2.432315257372843e+01	7.179955284395842	-8.778777900723478
1.560290974450954e+01	1.695446479076331e+01	2.432144141632422e+01	7.178198420771036	-8.778638856102745
1.560320605852543e+01	1.695495401399326e+01	2.431972744928403e+01	7.176438585336734	-8.778500001421261
1.560350518022865e+01	1.695544323722320e+01	2.431800392914495e+01	7.174668839734074	-8.778361083941910
1.560380403970489e+01	1.695593246045315e+01	2.431628029075413e+01	7.172899068022345	-8.778222166501065
1.560410190902385e+01	1.695642168368310e+01	2.431455934313188e+01	7.171132166971292	-8.778083343621240
1.560440442492705e+01	1.695691090691305e+01	2.431282353528822e+01	7.169349767994679	-8.777944470357589
1.560470651702649e+01	1.695740013014300e+01	2.431108879602832e+01	7.167568530642256	-8.777805697412198
1.560500983969309e+01	1.695788935337294e+01	2.430935005028816e+01	7.165783137352292	-8.777666993107996
1.560531402143363e+01	1.695837857660289e+01	2.430760741516107e+01	7.163993793333953	-8.777528222453714
1.560562023073616e+01	1.695886779983284e+01	2.430585870765427e+01	7.162198098075915	-8.777389558792336
1.560592660811519e+01	1.695935702306279e+01	2.430410835238500e+01	7.160400790967000	-8.777250859650040
1.560623201475407e+01	1.695984624629274e+01	2.430236018813655e+01	7.158605866448918	-8.777112194746071
1.560654165211465e+01	1.696033546952269e+01	2.430059927636660e+01	7.156797589594333	-8.776973607964047
1.560684989546847e+01	1.696082469275263e+01	2.429884195078419e+01	7.154993149373067	-8.776835077303950
1.560716215726711e+01	1.696131391598258e+01	2.429707188179670e+01	7.153175413231406	-8.776696539910111
1.560747326695657e+01	1.696180313921253e+01	2.429530421797319e+01	7.151360311681206	-8.776557993593350
1.560778510619150e+01	1.696229236244248e+01	2.429353412184946e+01	7.149542700430181	-8.776419533358119
1.560809925327057e+01	1.696278158567243e+01	2.429175650192210e+01	7.147717264590901	-8.776281095709329
1.560841449021470e+01	1.696327080890238e+01	2.428997461414203e+01	7.145887454617423	-8.776142636906069
1.560873060776516e+01	1.696376003213232e+01	2.428818996424320e+01	7.144054778463225	-8.776004280992082
1.560904811959295e+01	1.696424925536227e+01	2.428640044165696e+01	7.142217067768988	-8.775865944705574
1.560936590615552e+01	1.696473847859222e+01	2.428460922684927e+01	7.140377675681011	-8.775727613546653
1.560968515038123e+01	1.696522770182217e+01	2.428281261136468e+01	7.138532722709834	-8.775589255368939
1.561000488716881e+01	1.696571692505212e+01	2.428101478846619e+01	7.136686503147015	-8.775451058724338
1.561032617498283e+01	1.696620614828207e+01	2.427921145772537e+01	7.134834595862706	-8.775312858919541
1.561064958412110e+01	1.696669537151201e+01	2.427739975259902e+01	7.132974087348884	-8.775174491672146
1.561097230607171e+01	1.696718459474196e+01	2.427559199510753e+01	7.131117589840954	-8.775036520383230
1.561129801087817e+01	1.696767381797191e+01	2.427377273194495e+01	7.129249249321182	-8.774898299650854
1.561161622672959e+01	1.696816304120186e+01	2.427197622037563e+01	7.127404790893586	-8.774760309717827
1.561195002933614e+01	1.696865226443181e+01	2.427013168030664e+01	7.125510044442611	-8.774622145776256
1.561227715737796e+01	1.696914148766176e+01	2.426830737542911e+01	7.123636544647270	-8.774484196130668
1.561260782154446e+01	1.696963071089170e+01	2.426647021035726e+01	7.121749754528509	-8.774346037167454
1.561293809683753e+01	1.697011993412165e+01	2.426463555687064e+01	7.119865512665560	-8.774208197779929
1.561326909287750e+01	1.697060915735160e+01	2.426279721099062e+01	7.117977544386933	-8.774070272202879
1.561360140953485e+01	1.697109838058155e+01	2.426095340873038e+01	7.116083995018894	-8.773932261067856
1.561393510617809e+01	1.697158760381150e+01	2.425910670611982e+01	7.114187321510250	-8.773794541451812
1.561426997712781e+01	1.697207682704144e+01	2.425725462470734e+01	7.112285178177562	-8.773656688388213
1.561460527524150e+01	1.697256605027139e+01	2.425540039930243e+01	7.110380878550759	-8.773518845006429
1.561491841796633e+01	1.697305527350134e+01	2.425361148000523e+01	7.108545253409681	-8.773381141199319
1.561525655556892e+01	1.697354449673129e+01	2.425174711435079e+01	7.106630489506063	-8.773243315753376
1.561561835896427e+01	1.697403371996124e+01	2.424981366525640e+01	7.104643068773093	-8.773105710721875
1.561596132731528e+01	1.697452294319119e+01	2.424793440843495e+01	7.102712751219911	-8.772968061576288
1.561627761876363e+01	1.697501216642113e+01	2.424613273519570e+01	7.100864104376909	-8.772830403500304
1.561664505082032e+01	1.697550138965108e+01	2.424417990205385e+01	7.098856609411287	-8.772692817419209
1.561698910470886e+01	1.697599061288103e+01	2.424229518402255e+01	7.096920810005262	-8.772555257643209
1.561731028296422e+01	1.697647983611098e+01	2.424047711502844e+01	7.095055164654223	-8.772417721889637
1.561768043437367e+01	1.697696905934093e+01	2.423851387412646e+01	7.093036997715995	-8.772280213731525
1.561800398166478e+01	1.697745828257088e+01	2.423668732507728e+01	7.091162610190699	-8.772142738206146
1.561837669118490e+01	1.697794750580082e+01	2.423471538311161e+01	7.089135439008720	-8.772005343488114
1.561872781842402e+01	1.697843672903077e+01	2.423280633224664e+01	7.087174467227325	-8.771867979080980
1.561907888567871e+01	1.697892595226072e+01	2.423089651232236e+01	7.085212789503096	-8.771730620209683
1.561940485504084e+01	1.697941517549067e+01	2.422905871323874e+01	7.083327014354717	-8.771593115568496
1.561975749121898e+01	1.697990439872062e+01	2.422714347802535e+01	7.081359756302788	-8.771455918509821
1.562011300875904e+01	1.698039362195057e+01	2.422521810287593e+01	7.079381999857468	-8.771318633487637
1.562046912880928e+01	1.698088284518051e+01	2.422329052439581e+01	7.077401985870873	-8.771181426683313
1.562082586801507e+01	1.698137206841046e+01	2.422136022288323e+01	7.075419207662726	-8.771044233922005
1.562118272814615e+01	1.698186129164041e+01	2.421942925512174e+01	7.073435777945265	-8.770907135541725
1.562154359203121e+01	1.698235051487036e+01	2.421748509217477e+01	7.071438616275379	-8.770769986934694
1.562190362396057e+01	1.698283973810031e+01	2.421554285342203e+01	7.069443544824388	-8.770632902779724
1.562226595659792e+01	1.698332896133025e+01	2.421359262153218e+01	7.067440194957321	-8.770495792872577
1.562262809008852e+01	1.698381818456020e+01	2.421164305827789e+01	7.065437563893639	-8.770358831771089
1.562299176595354e+01	1.698430740779015e+01	2.420968781941014e+01	7.063429083894414	-8.770221856149412
1.562335793833131e+01	1.698479663102010e+01	2.420772452250896e+01	7.061412213906127	-8.770084926369588
1.562372468503732e+01	1.698528585425005e+01	2.420575886954453e+01	7.059392945536030	-8.769948045511024
1.562409250182729e+01	1.698577507748000e+01	2.420378895459321e+01	7.057369312514682	-8.769811153859727
1.562446180184805e+01	1.698626430070994e+01	2.420181342231727e+01	7.055339901492392	-8.769674233667416
1.562483188809937e+01	1.698675352393989e+01	2.419983581602711e+01	7.053308312062809	-8.769537487289430
1.562520375922226e+01	1.698724274716984e+01	2.419785131000430e+01	7.051269629497821	-8.769400660054099
1.562557632613960e+01	1.698773197039979e+01	2.419586488619362e+01	7.049228942043297	-8.769263992083260
1.562594991697079e+01	1.698822119362974e+01	2.419387405194528e+01	7.047183757771353	-8.769127276451131
1.562632501711409e+01	1.698871041685969e+01	2.419187807685909e+01	7.045133249610698	-8.768990609736573
1.562670245596244e+01	1.698919964008963e+01	2.418987465601356e+01	7.043074982366728	-8.768854012879277
1.562707937687069e+01	1.698968886331958e+01	2.418787125489389e+01	7.041016885698965	-8.768717351330015
1.562745748449746e+01	1.699017808654953e+01	2.418586416118809e+01	7.038954945739883	-8.768580806883786
1.562783899847277e+01	1.699066730977948e+01	2.418384584174283e+01	7.036881325795793	-8.768444249703931
1.562821789118038e+01	1.699115653300943e+01	2.418183510080211e+01	7.034815708935253	-8.768307809105487
1.562860275576869e+01	1.699164575623938e+01	2.417980551836923e+01	7.032730409311849	-8.768171354812429
1.562898764372754e+01	1.699213497946932e+01	2.417777525970797e+01	7.030644472500562	-8.768034960874630
1.562937267730616e+01	1.699262420269927e+01	2.417574359661804e+01	7.028557163960936	-8.767898577815320
1.562975884606021e+01	1.699311342592922e+01	2.417370786660677e+01	7.026465662831056	-8.767762242617625
1.563014492103297e+01	1.699360264915917e+01	2.417167082613258e+01	7.024372940466763	-8.767625835376862
1.563053570587881e+01	1.699409187238912e+01	2.416962010149396e+01	7.022265835966031	-8.767489609940764
1.563092610750090e+01	1.699458109561906e+01	2.416756970652215e+01	7.020159168141437	-8.767353419258319
1.563134850066548e+01	1.699507031884901e+01	2.416542349099059e+01	7.017951902177816	-8.767217248619925
1.563171206442448e+01	1.699555954207896e+01	2.416344941309644e+01	7.015925757696618	-8.767080900304190
1.563210603313773e+01	1.699604876530891e+01	2.416138678075984e+01	7.013806436045170	-8.766944919152131
1.563250124000866e+01	1.699653798853886e+01	2.415931874244739e+01	7.011681601208114	-8.766808848810840
1.563289793599838e+01	1.699702721176881e+01	2.415724436853332e+01	7.009550291759473	-8.766672664882506
1.563329604894596e+01	1.699751643499875e+01	2.415516632676806e+01	7.007415105138704	-8.766536699411295
1.563369542618890e+01	1.699800565822870e+01	2.415308340014450e+01	7.005274902615170	-8.766400727087753
1.563409671740924e+01	1.699849488145865e+01	2.415099414271014e+01	7.003128124128535	-8.766264813633786
1.563450044319188e+01	1.699898410468860e+01	2.414889699349417e+01	7.000973130547387	-8.766128957580866
1.563490216122097e+01	1.699947332791855e+01	2.414680406439757e+01	6.998822740269533	-8.765993013165733
1.563530866170164e+01	1.699996255114850e+01	2.414469696930371e+01	6.996657482971671	-8.765857221561212
1.563571426039209e+01	1.700045177437844e+01	2.414259075028972e+01	6.994493319910557	-8.765721334409605
1.563612250955829e+01	1.700094099760839e+01	2.414047651511556e+01	6.992320767516196	-8.765585576260781
1.563653003026008e+01	1.700143022083834e+01	2.413836476096885e+01	6.990150817992570	-8.765450008614348
1.563694084148661e+01	1.700191944406829e+01	2.413624084831363e+01	6.987968314218580	-8.765314269242085
1.563735297843848e+01	1.700240866729824e+01	2.413411268408879e+01	6.985781391291825	-8.765178636906690
1.563776468253172e+01	1.700289789052819e+01	2.413198426342427e+01	6.983594350665811	-8.765042945856894
1.563817911441627e+01	1.700338711375813e+01	2.412984852265730e+01	6.981399574215907	-8.764907510574545
1.563859558356889e+01	1.700387633698808e+01	2.412770493489676e+01	6.979196724660398	-8.764771984662453
1.563901238173736e+01	1.700436556021803e+01	2.412555952279753e+01	6.976992051340727	-8.764636495044281
1.563943116565589e+01	1.700485478344798e+01	2.412340724072642e+01	6.974780262379100	-8.764501026501607
1.563984971853085e+01	1.700534400667793e+01	2.412125486787939e+01	6.972568465530156	-8.764365603885810
1.564027164263138e+01	1.700583322990787e+01	2.411909166942929e+01	6.970345382648970	-8.764230225850167
1.564069477390422e+01	1.700632245313782e+01	2.411692406955897e+01	6.968117765076323	-8.764094890633707
1.564111824654073e+01	1.700681167636777e+01	2.411475413870465e+01	6.965887830727500	-8.763959530567337
1.564156863227288e+01	1.700730089959772e+01	2.411250446078164e+01	6.963574095937664	-8.763824377063120
1.564197075095954e+01	1.700779012282767e+01	2.411039689686273e+01	6.961409836692330	-8.763689155286695
1.564239793569325e+01	1.700827934605762e+01	2.410821263120001e+01	6.959165182416070	-8.763553811953436
1.564285298565249e+01	1.700876856928756e+01	2.410594688638730e+01	6.956834814224461	-8.763418829046705
1.564325743271784e+01	1.700925779251751e+01	2.410382955358832e+01	6.954660595956455	-8.763283681169982
1.564369026430177e+01	1.700974701574746e+01	2.410162686972067e+01	6.952396790397484	-8.763148583652139
1.564412488865625e+01	1.701023623897741e+01	2.409941828739974e+01	6.950126856294133	-8.763013565632466
1.564455988349327e+01	1.701072546220736e+01	2.409720803591730e+01	6.947855237915278	-8.762878626037478
1.564499623199597e+01	1.701121468543731e+01	2.409499212569141e+01	6.945577832367154	-8.762743623859606
1.564543307880610e+01	1.701170390866725e+01	2.409277436250660e+01	6.943298532911789	-8.762608727111163
1.564587340401822e+01	1.701219313189720e+01	2.409054558804372e+01	6.941007740421225	-8.762473900191601
1.564631189096862e+01	1.701268235512715e+01	2.408832110805405e+01	6.938721581290165	-8.762339069614139
1.564675662843965e+01	1.701317157835710e+01	2.408607706914144e+01	6.936414972222237	-8.762204273151244
1.564719884195802e+01	1.701366080158705e+01	2.408383895506584e+01	6.934114744130062	-8.762069418357424
1.564764607850604e+01	1.701415002481700e+01	2.408158641173615e+01	6.931799332198634	-8.761934794597295
1.564809183910890e+01	1.701463924804694e+01	2.407933675685101e+01	6.929487103707472	-8.761800125186037
1.564854007718591e+01	1.701512847127689e+01	2.407707903510568e+01	6.927166478753398	-8.761665523187261
1.564898743705883e+01	1.701561769450684e+01	2.407482198309962e+01	6.924846742793430	-8.761530818299914
1.564943965232676e+01	1.701610691773679e+01	2.407255108552414e+01	6.922512428924620	-8.761396357823577
1.564989291022946e+01	1.701659614096674e+01	2.407027457055334e+01	6.920172445280121	-8.761261722351819
1.565034701803494e+01	1.701708536419669e+01	2.406799542912293e+01	6.917829731773872	-8.761127233386262
1.565080224002798e+01	1.701757458742663e+01	2.406571298613986e+01	6.915483569625597	-8.760992906369575
1.565125784982058e+01	1.701806381065658e+01	2.406342769495155e+01	6.913134578727450	-8.760858513550559
1.565171728153906e+01	1.701855303388653e+01	2.406113055987582e+01	6.910773203191833	-8.760724223815002
1.565217541991461e+01	1.701904225711648e+01	2.405883592373632e+01	6.908414588968380	-8.760589911930108
1.565263742936327e+01	1.701953148034643e+01	2.405652873254233e+01	6.906042890134457	-8.760455629463785
1.565310077632227e+01	1.702002070357637e+01	2.405421612750212e+01	6.903665644451821	-8.760321319591265
1.565356237640027e+01	1.702050992680632e+01	2.405190926390121e+01	6.901294408470299	-8.760187238385654
1.565403000481569e+01	1.702099915003627e+01	2.404958225712098e+01	6.898902211806439	-8.760053038083662
1.565449797193935e+01	1.702148837326622e+01	2.404725367889102e+01	6.896508432919074	-8.759918925033354
1.565496772382956e+01	1.702197759649617e+01	2.404491925493799e+01	6.894108577648457	-8.759784906469283
1.565543859433376e+01	1.702246681972612e+01	2.404258026240811e+01	6.891704047369586	-8.759650888094505
1.565590995051801e+01	1.702295604295606e+01	2.404023873146961e+01	6.889296963215249	-8.759516888273016
1.565638360963715e+01	1.702344526618601e+01	2.403788946701028e+01	6.886881847814082	-8.759382939788402
1.565685760368871e+01	1.702393448941596e+01	2.403553834037360e+01	6.884464870018807	-8.759249040381109
1.565733420661761e+01	1.702442371264591e+01	2.403317875464816e+01	6.882039082861958	-8.759115218473561
1.565781172105355e+01	1.702491293587586e+01	2.403081463244339e+01	6.879608703462885	-8.758981321441771
1.565829302346582e+01	1.702540215910581e+01	2.402843951302477e+01	6.877166765627606	-8.758847634236867
1.565877372723213e+01	1.702589138233575e+01	2.402606452940962e+01	6.874725130626495	-8.758713892486035
1.565925497756883e+01	1.702638060556570e+01	2.402368659085696e+01	6.872280523719656	-8.758580141373063
1.565973950690661e+01	1.702686982879565e+01	2.402129877333779e+01	6.869825566751454	-8.758446547985379
1.566022573621993e+01	1.702735905202560e+01	2.401890421092743e+01	6.867363684955134	-8.758312902430834
1.566071244617336e+01	1.702784827525555e+01	2.401650799027778e+01	6.864900101324477	-8.758179393619077
1.566120178712786e+01	1.702833749848550e+01	2.401410219566317e+01	6.862426624583162	-8.758045828724466
1.566169339673427e+01	1.702882672171544e+01	2.401168883628330e+01	6.859945287870373	-8.757912329841469
1.566218438773898e+01	1.702931594494539e+01	2.400927692272913e+01	6.857465525506677	-8.757778943534994
1.566267794730120e+01	1.702980516817534e+01	2.400685614355807e+01	6.854976570374636	-8.757645571353999
1.566317417938018e+01	1.703029439140529e+01	2.400442599217948e+01	6.852477906607413	-8.757512188466890
1.566367177951105e+01	1.703078361463524e+01	2.400199141416788e+01	6.849974642169816	-8.757378930918442
1.566417024747185e+01	1.703127283786518e+01	2.399955256507990e+01	6.847467052739857	-8.757245622522909
1.566467000109792e+01	1.703176206109513e+01	2.399710871087730e+01	6.844954323987551	-8.757112331996399
1.566517216935961e+01	1.703225128432508e+01	2.399465812288549e+01	6.842434501792659	-8.756979277505145
1.566567526195097e+01	1.703274050755503e+01	2.399220279709646e+01	6.839909889181783	-8.756846134673706
1.566617871555455e+01	1.703322973078498e+01	2.398974567445310e+01	6.837383470523615	-8.756713067608091
1.566668701104701e+01	1.703371895401493e+01	2.398727265761611e+01	6.834840494068495	-8.756579993145262
1.566719407783912e+01	1.703420817724487e+01	2.398480295067504e+01	6.832301046930239	-8.756447038806289
1.566770439375222e+01	1.703469740047482e+01	2.398232197731754e+01	6.829749915021976	-8.756314057873741
1.566821610461217e+01	1.703518662370477e+01	2.397983616683200e+01	6.827193778603442	-8.756181163255969
1.566872943244346e+01	1.703567584693472e+01	2.397734398518297e+01	6.824631098955372	-8.756048242148751
1.566924480797546e+01	1.703616507016467e+01	2.397484558961270e+01	6.822061920077789	-8.755915484778299
1.566976090407993e+01	1.703665429339462e+01	2.397234338610394e+01	6.819488900652351	-8.755782684794660
1.567027894499251e+01	1.703714351662456e+01	2.396983427733536e+01	6.816908739383507	-8.755649918880216
1.567079864085367e+01	1.703763273985451e+01	2.396731961601682e+01	6.814322816643939	-8.755517250336885
1.567132038556008e+01	1.703812196308446e+01	2.396479773140402e+01	6.811729418435011	-8.755384616291378
1.567184291445566e+01	1.703861118631441e+01	2.396227238147802e+01	6.809132494889739	-8.755252011250374
1.567236743459404e+01	1.703910040954436e+01	2.395973951584178e+01	6.806527827575090	-8.755119381132388
1.567289478095948e+01	1.703958963277431e+01	2.395719774264599e+01	6.803913861450104	-8.754986872539094
1.567342324111999e+01	1.704007885600425e+01	2.395465226159026e+01	6.801296052751721	-8.754854491995633
1.567395244162034e+01	1.704056807923420e+01	2.395210301408185e+01	6.798674438514408	-8.754722085996782
1.567448191069648e+01	1.704105730246415e+01	2.394955187354178e+01	6.796050948204258	-8.754589713876673
1.567501836899587e+01	1.704154652569410e+01	2.394697772765962e+01	6.793403485641472	-8.754457262425165
1.567555348927506e+01	1.704203574892405e+01	2.394440821360512e+01	6.790760857795489	-8.754325065296687
1.567609022817517e+01	1.704252497215399e+01	2.394183161342772e+01	6.788110994725425	-8.754192757259581
1.567662805894686e+01	1.704301419538394e+01	2.393925163543808e+01	6.785457613517307	-8.754060614267461
1.567716746010489e+01	1.704350341861389e+01	2.393666560586026e+01	6.782798009260424	-8.753928476838301
1.567771190042212e+01	1.704399264184384e+01	2.393406350038110e+01	6.780121620547978	-8.753796401246351
1.567826793400352e+01	1.704448186507379e+01	2.393142535581536e+01	6.777407503227287	-8.753664361714957
1.567882433688754e+01	1.704497108830374e+01	2.392878488568425e+01	6.774691065982013	-8.753532344626233
1.567937184340256e+01	1.704546031153368e+01	2.392616973580244e+01	6.772001360658471	-8.753400312581448
1.567992472314302e+01	1.704594953476363e+01	2.392353807124752e+01	6.769294362521668	-8.753268419111091
1.568046357640533e+01	1.704643875799358e+01	2.392094777550921e+01	6.766630899129887	-8.753136584123610
1.568101800223207e+01	1.704692798122353e+01	2.391830932052461e+01	6.763916990809595	-8.753004774162353
1.568158535092976e+01	1.704741720445348e+01	2.391563067784690e+01	6.761161008597401	-8.752872989392269
1.568212805371802e+01	1.704790642768343e+01	2.391302548411694e+01	6.758482240447702	-8.752741267689006
1.568267890415901e+01	1.704839565091337e+01	2.391039462363792e+01	6.755776635250926	-8.752609585951651
1.568324291426948e+01	1.704888487414332e+01	2.390772291571263e+01	6.753028258611924	-8.752477939180572
1.568378611891692e+01	1.704937409737327e+01	2.390511321272040e+01	6.750345069469187	-8.752346370596571
1.568437763703026e+01	1.704986332060322e+01	2.390235636439599e+01	6.747507519644118	-8.752214818109902
1.568494454258668e+01	1.705035254383317e+01	2.389967250726669e+01	6.744746734070681	-8.752083279305134
1.568549786381916e+01	1.705084176706312e+01	2.389702926061598e+01	6.742028640547796	-8.751951869524557
1.568607547519037e+01	1.705133099029306e+01	2.389431134585721e+01	6.739232283967441	-8.751820474683608
1.568663461429266e+01	1.705182021352301e+01	2.389164809683949e+01	6.736493434942334	-8.751689117237756
1.568720741972291e+01	1.705230943675296e+01	2.388894259200260e+01	6.733710324608552	-8.751557818802450
1.568780264952109e+01	1.705279865998291e+01	2.388616828707582e+01	6.730855091417937	-8.751426572307459
1.568835743886277e+01	1.705328788321286e+01	2.388351502749949e+01	6.728127055781830	-8.751295359874470
1.568893504446055e+01	1.705377710644280e+01	2.388079183056201e+01	6.725325699364327	-8.751164206503436
1.568951744944021e+01	1.705426632967275e+01	2.387805298873783e+01	6.722508033893171	-8.751033093058213
1.569011608021451e+01	1.705475555290270e+01	2.387526409099375e+01	6.719637922273786	-8.750902038994703
1.569068993171568e+01	1.705524477613265e+01	2.387254837302719e+01	6.716844802247119	-8.750770946877378
1.569126873492158e+01	1.705573399936260e+01	2.386981792835803e+01	6.714036222461578	-8.750640072626460
1.569184963740969e+01	1.705622322259255e+01	2.386707938812795e+01	6.711219310167786	-8.750509161159847
1.569245317180849e+01	1.705671244582249e+01	2.386427120641248e+01	6.708329407402801	-8.750378288015163
1.569304064672220e+01	1.705720166905244e+01	2.386151005469859e+01	6.705489026373153	-8.750247403319040
1.569363258176305e+01	1.705769089228239e+01	2.385873525184829e+01	6.702634348497569	-8.750116687242846
1.569423134265007e+01	1.705818011551234e+01	2.385593806601668e+01	6.699756337869761	-8.749985939979796
1.569481585775856e+01	1.705866933874229e+01	2.385318354021528e+01	6.696923169250929	-8.749855321886450
1.569543605379883e+01	1.705915856197224e+01	2.385031937163441e+01	6.693975058660857	-8.749724688532378
1.569600676349598e+01	1.705964778520218e+01	2.384760424570677e+01	6.691183491292120	-8.749594140821406
1.569661975839249e+01	1.706013700843213e+01	2.384475971419694e+01	6.688256216072032	-8.749463612046831
1.569722106198937e+01	1.706062623166208e+01	2.384194949649300e+01	6.685365072689458	-8.749333134193240
1.569782981415054e+01	1.706111545489203e+01	2.383911567454068e+01	6.682449258820651	-8.749202715387257
1.569844544322103e+01	1.706160467812198e+01	2.383625990465101e+01	6.679510519166456	-8.749072347503379
1.569905545681642e+01	1.706209390135193e+01	2.383341983652675e+01	6.676588391438174	-8.748942004613760
1.569965812119640e+01	1.706258312458187e+01	2.383060129579271e+01	6.673688943533944	-8.748811758522544
1.570027612145467e+01	1.706307234781182e+01	2.382773511325186e+01	6.670739603888867	-8.748681558723575
1.570088707466352e+01	1.706356157104177e+01	2.382488909491029e+01	6.667811550347727	-8.748551399430621
1.570152175232673e+01	1.706405079427172e+01	2.382196993309793e+01	6.664806841938216	-8.748421282173592
1.570214102212321e+01	1.706454001750167e+01	2.381909626061361e+01	6.661850004586947	-8.748291202510259
1.570277044368224e+01	1.706502924073162e+01	2.381619084136836e+01	6.658859944468487	-8.748161197062057
1.570337549486699e+01	1.706551846396156e+01	2.381335824099338e+01	6.655946430298093	-8.748031244392942
1.570401735091192e+01	1.706600768719151e+01	2.381041279169448e+01	6.652914586115696	-8.747901338553001
1.570463481916998e+01	1.706649691042146e+01	2.380754020671806e+01	6.649959336552793	-8.747771483687199
1.570527254717836e+01	1.706698613365141e+01	2.380460466698413e+01	6.646938151783526	-8.747641639971055
1.570591419672038e+01	1.706747535688136e+01	2.380165661377207e+01	6.643903903939981	-8.747511917124413
1.570652718471308e+01	1.706796458011130e+01	2.379879403991141e+01	6.640959522146331	-8.747382195819947
1.570717463789728e+01	1.706845380334125e+01	2.379582596683833e+01	6.637904501933274	-8.747252565359396
1.570780023071415e+01	1.706894302657120e+01	2.379292296385710e+01	6.634917907059703	-8.747122965925035
1.570845168323238e+01	1.706943224980115e+01	2.378994027264962e+01	6.631847790110489	-8.746993421333968
1.570908193713782e+01	1.706992147303110e+01	2.378702075247041e+01	6.628844096593571	-8.746863920372061
1.570972800599028e+01	1.707041069626105e+01	2.378405217209745e+01	6.625789016798930	-8.746734491332081
1.571039126949020e+01	1.707089991949099e+01	2.378103015492377e+01	6.622677972072709	-8.746605114136955
1.571103458464995e+01	1.707138914272094e+01	2.377806748651689e+01	6.619629341642925	-8.746475776369032
1.571168056922848e+01	1.707187836595089e+01	2.377509559510660e+01	6.616571144081894	-8.746346499280232
1.571234683278698e+01	1.707236758918084e+01	2.377206049844400e+01	6.613446761502858	-8.746217228826279
1.571298229372811e+01	1.707285681241079e+01	2.376911848189113e+01	6.610420134669014	-8.746088086297487
1.571365847296899e+01	1.707334603564074e+01	2.376605114304781e+01	6.607262128013429	-8.745958958927840
1.571429935126329e+01	1.707383525887068e+01	2.376308992539986e+01	6.604215617167529	-8.745829876550403
1.571496903374105e+01	1.707432448210063e+01	2.376004014915219e+01	6.601076264859109	-8.745700879865588
1.571562490707325e+01	1.707481370533058e+01	2.375703114143384e+01	6.597979821135863	-8.745571930093096
1.571629679814041e+01	1.707530292856053e+01	2.375397213461929e+01	6.594831030425011	-8.745443026786074
1.571696347475214e+01	1.707579215179048e+01	2.375092773863174e+01	6.591697697572521	-8.745314170277744
1.571763076071618e+01	1.707628137502043e+01	2.374788049202069e+01	6.588561476088547	-8.745185393734648
1.571829859199677e+01	1.707677059825037e+01	2.374483001245295e+01	6.585422012593332	-8.745056625142606
1.571898445324033e+01	1.707725982148032e+01	2.374172369421921e+01	6.582224049293144	-8.744927945506365
